time,close,Volume,VWAP,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 1,Lower ATR 1,Upper ATR 3,Lower ATR 3,K,RSI
2021-01-30T01:00:00+01:00,33260.5,6001.178,33666.16667,34039.65625,33207.75933,33002.72172,33151.45824,33425.39539,34997.81054,31417.70812,38577.91296,27837.6057,49.55198624,50.83661768
2021-01-30T05:00:00+01:00,34063,5098.241,33729.63008,34044.84375,33285.50848,33063.30905,33184.01331,33438.02122,35025.4846,31545.53235,38505.43685,28065.58011,42.85185109,53.93200593
2021-01-30T09:00:00+01:00,33691.5,4966.262,33780.28594,33966.32291,33322.4168,33099.20567,33202.13783,33443.0406,35000.3232,31644.5104,38356.136,28288.6976,35.07949058,52.29067525
2021-01-30T13:00:00+01:00,34229,4541.509,33846.26487,34024.6956,33404.83345,33163.76535,33238.81148,33458.60416,35032.17511,31777.4918,38286.85843,28522.80848,32.78204175,54.45058997
2021-01-30T17:00:00+01:00,34277,4012.234,33884.08513,34080.76324,33484.12132,33227.37876,33275.88964,33474.81002,35053.65286,31914.58978,38192.71594,28775.5267,28.23661173,54.64804889
2021-01-30T21:00:00+01:00,34307.5,2455.768,33927.56891,34131.14919,33558.97393,33289.09997,33312.73287,33491.29893,35071.89607,32046.05178,38097.74036,29020.2075,25.31924537,54.78218536
2021-01-31T01:00:00+01:00,33935,2479.417,34010.83333,34087.56048,33593.15812,33326.00854,33334.95669,33500.08509,35045.26439,32141.05184,37949.47694,29236.83929,17.66397998,52.73089496
2021-01-31T05:00:00+01:00,33641,3266.361,33864.16544,33988.32482,33597.50738,33344.00806,33345.88681,33502.87548,34991.28463,32203.73012,37778.83915,29416.17561,10.67371335,51.10440325
2021-01-31T09:00:00+01:00,33576,4120.16,33741.59606,33896.69708,33595.55216,33357.26474,33354.10514,33504.32349,34932.34533,32258.759,37605.93166,29585.17266,3.778427497,50.73182466
2021-01-31T13:00:00+01:00,32929.5,7367.346,33536.35173,33681.7644,33535.00197,33332.82104,33338.94067,33492.94085,34887.80991,32182.19403,37593.42579,29476.57814,0.467982869,47.05710163
2021-01-31T17:00:00+01:00,32803.5,4901.083,33354.85368,33486.59453,33468.50179,33302.57412,33319.81779,33479.28855,34787.64487,32149.3587,37425.93105,29511.07252,7.77E-15,46.35240355
2021-01-31T21:00:00+01:00,33128,2601.58,33313.00979,33406.90686,33437.54708,33292.59846,33312.96716,33472.33234,34714.8228,32160.27135,37269.37425,29605.71991,7.876219108,48.49176147
2021-02-01T01:00:00+01:00,33583,4940.94,33258.5,33446.03867,33450.77007,33309.19283,33322.61119,33474.52378,34744.20467,32157.33547,37331.07387,29570.46627,27.52678665,51.41723891
2021-02-01T05:00:00+01:00,33820,4389.612,33540.69505,33529.14119,33484.33643,33338.38181,33340.37507,33481.3649,34763.0257,32205.64716,37320.40425,29648.26861,53.48584805,52.91728025
2021-02-01T09:00:00+01:00,34232,4455.542,33750.16753,33685.33203,33552.30584,33389.44571,33372.21882,33496.22896,34812.9816,32291.63009,37334.3331,29770.27859,78.94296227,55.49011035
2021-02-01T13:00:00+01:00,33191.5,4272.068,33719.25516,33575.59158,33519.50531,33378.13453,33365.76458,33490.19472,34783.48994,32255.52069,37311.4592,29727.55143,66.43427355,48.31021539
2021-02-01T17:00:00+01:00,33839,2970.705,33715.9935,33634.12679,33548.55028,33404.4697,33382.66584,33497.10176,34786.28601,32310.81456,37261.75746,29835.34311,62.66292294,52.43474742
2021-02-01T21:00:00+01:00,33556,1595.474,33714.01939,33616.76528,33549.22753,33413.12857,33388.85635,33498.26806,34738.05356,32360.4015,37115.70562,29982.74944,44.59341821,50.53669526
2021-02-02T01:00:00+01:00,33600.5,2062.154,33748.66667,33613.15077,33553.88867,33423.83551,33396.41505,33500.29245,34709.40569,32398.37164,37020.43975,30087.33758,53.81467212,50.83804883
2021-02-02T05:00:00+01:00,34259.5,3013.427,33945.48178,33756.78393,33618.03515,33471.58777,33427.23951,33515.32627,34752.30096,32483.76934,37020.83259,30215.23771,63.871998,55.19177428
2021-02-02T09:00:00+01:00,34780,5539.028,34427.9237,33984.16528,33723.66832,33546.35418,33475.55239,33540.36931,34886.62943,32560.70721,37212.55165,30234.78498,81.94150274,58.33061327
2021-02-02T13:00:00+01:00,34758.5,4358.437,34541.46926,34156.23966,33817.74393,33615.61966,33521.37194,33564.49071,34958.24353,32677.24432,37239.24274,30396.24511,98.40745338,58.14941291
2021-02-02T17:00:00+01:00,35784.5,3300.959,34700.1643,34518.07529,33996.53993,33739.55567,33602.19795,33608.45129,35143.03956,32850.0403,37436.03883,30557.04104,99.49575005,63.91087181
2021-02-02T21:00:00+01:00,35506.5,2514.246,34818.409,34737.72523,34133.80903,33840.52392,33670.20873,33646.03641,35235.55869,33032.05937,37439.058,30828.56005,94.81004297,61.44265664
2021-02-03T01:00:00+01:00,36405,3588.267,36106,35108.23073,34340.28094,33987.06541,33767.87985,33700.66936,35439.97705,33240.58482,37639.36927,31041.1926,95.31429293,66.01142557
2021-02-03T05:00:00+01:00,36322.5,3283.12,36283.18262,35378.06835,34520.48267,34120.51882,33859.11628,33752.58679,35583.62906,33457.33628,37709.92184,31331.0435,93.87467072,65.24693391
2021-02-03T09:00:00+01:00,36009.5,4031.884,36174.58271,35518.38649,34655.84788,34228.4606,33935.9157,33797.27814,35692.6981,33618.99766,37766.39854,31545.29723,91.56956765,62.29905158
2021-02-03T13:00:00+01:00,36861,3936.535,36276.46813,35816.74505,34856.31626,34378.89142,34040.383,33857.9459,35895.46289,33817.16962,37973.75615,31738.87636,91.56956765,66.70602726
2021-02-03T17:00:00+01:00,36805,4169.934,36411.89198,36036.35726,35033.46932,34517.5262,34139.11932,33916.30341,36037.56977,34029.36888,38045.77065,32021.16799,92.01671254,66.15830448
2021-02-03T21:00:00+01:00,37602.5,2436.217,36513.47976,36384.38898,35267.01757,34693.81042,34262.81149,33989.2974,36268.39655,34265.63858,38271.15452,32262.88062,99.00752268,69.94329228
2021-02-04T01:00:00+01:00,37542,4755.954,37764,36641.63587,35473.83415,34856.56411,34379.92536,34059.64795,36467.25749,34480.41081,38454.10418,32493.56413,97.91972815,69.30998057
2021-02-04T05:00:00+01:00,37849.5,2895.012,37777.93719,36910.05012,35689.80377,35027.58901,34503.83874,34134.69452,36669.91116,34709.69639,38630.12594,32749.48161,98.91220547,70.7592031
2021-02-04T09:00:00+01:00,37369,7987.766,37722.80631,37012.03899,35842.45798,35161.38393,34606.16593,34198.74018,36889.55769,34795.35826,38983.75713,32701.15882,87.75880077,65.55030808
2021-02-04T13:00:00+01:00,36594.5,5525.526,37497.93803,36919.25254,35910.82543,35243.27627,34677.17786,34246.18097,36991.98946,34829.66141,39154.3175,32667.33336,55.51326197,58.1231218
2021-02-04T17:00:00+01:00,37488.5,2865.995,37457.85212,37045.75198,36054.25039,35371.57477,34777.58222,34310.3853,37134.83127,34973.66951,39295.99303,32812.50776,35.81832309,63.29319763
2021-02-04T21:00:00+01:00,36986,2690.22,37434.27431,37032.47376,36138.9549,35463.82764,34856.45429,34363.36777,37209.13715,35068.77266,39349.50164,32928.40817,15.6668726,58.89208225
2021-02-05T01:00:00+01:00,37360,2803.695,37120,37105.25737,36249.959,35572.18035,34945.86663,34422.70702,37298.69966,35201.21835,39396.18097,33103.73703,23.4201853,61.06226649
2021-02-05T05:00:00+01:00,37700.5,3136.859,37313.35119,37237.53351,36381.82637,35693.79861,35044.2464,34487.61382,37406.29983,35357.3529,39455.24677,33308.40597,22.59010552,62.97852896
2021-02-05T09:00:00+01:00,37714,2334.091,37392.1398,37343.41495,36502.93306,35809.23869,35139.59474,34551.50265,37495.15842,35510.7077,39479.60915,33526.25698,33.57472511,63.05615863
2021-02-05T13:00:00+01:00,38025,4775.955,37608.79602,37494.8783,36641.30278,35935.85363,35242.64493,34620.28478,37618.69062,35663.91495,39573.46629,33709.13927,43.65364404,64.88300766
2021-02-05T17:00:00+01:00,37630,3909.969,37625.51826,37524.90534,36731.18435,36032.66199,35327.90761,34679.8831,37703.90162,35758.46707,39649.33618,33813.03252,37.83440173,60.77255639
2021-02-05T21:00:00+01:00,38291,1617.666,37661.40533,37695.1486,36872.98577,36161.70988,35433.73234,34751.39036,37832.72324,35913.2483,39752.19818,33993.77336,42.41396594,64.792191
2021-02-06T01:00:00+01:00,39381.5,8814.451,39101.16667,38069.89335,37101.03252,36345.69788,35574.72404,34843.0757,38097.4316,36104.63344,40090.22976,34111.83528,56.47889598,70.21477564
2021-02-06T05:00:00+01:00,39373,2414.002,39123.5256,38359.47261,37307.57502,36518.68658,35710.37675,34932.77717,38281.55273,36333.5973,40229.50817,34385.64187,81.14783055,70.12411628
2021-02-06T09:00:00+01:00,40210,4687.433,39387.20523,38770.70092,37571.43183,36729.61877,35871.07758,35037.27664,38554.44686,36588.41681,40520.4769,34622.38676,96.88850193,73.72214988
2021-02-06T13:00:00+01:00,40845,4745.803,39653.82929,39231.65627,37869.02894,36964.78341,36048.71767,35152.28106,38846.04289,36892.01499,40800.07079,34937.98709,98.32467359,76.07615984
2021-02-06T17:00:00+01:00,40251.5,3643.488,39769.50723,39458.28821,38085.61722,37152.59579,36198.81704,35253.25569,39055.34446,37115.88998,40994.79894,35176.4355,88.31721773,69.7839168
2021-02-06T21:00:00+01:00,39319,3493.205,39759.43241,39427.33527,38197.74293,37276.39032,36310.25214,35333.76548,39197.41822,37198.06763,41196.76881,35198.71704,59.49313643,61.21670235
2021-02-07T01:00:00+01:00,38842,5511.85,38968.16667,39297.26077,38256.31175,37365.85373,36400.67171,35403.23547,39273.54595,37239.07755,41308.01435,35204.60915,26.15980309,57.33888155
2021-02-07T05:00:00+01:00,39044,4360.376,38851.19478,39240.9806,38327.91977,37461.7478,36495.07629,35475.32982,39351.99439,37303.84516,41400.14362,35255.69593,6.640192644,58.53672237
2021-02-07T09:00:00+01:00,39110.5,4490.839,38968.1751,39211.98491,38399.06343,37555.96221,36588.48428,35547.31339,39413.45414,37384.67272,41442.23557,35355.89129,4.98891714,58.9454026
2021-02-07T13:00:00+01:00,37951,7940.831,38731.05687,38931.76604,38358.33039,37578.5358,36637.14556,35594.91114,39421.22891,37295.43187,41547.02595,35169.63483,4.98891714,49.73969981
2021-02-07T17:00:00+01:00,38092.5,6327.719,38569.63727,38745.26248,38334.16399,37607.90518,36689.1225,35644.36835,39394.74833,37273.57965,41515.91701,35152.41097,4.137358637,50.75053169
2021-02-07T21:00:00+01:00,38825.5,4067.217,38567.4642,38763.09304,38378.8309,37677.48203,36765.4217,35707.36105,39460.15922,37297.50259,41622.81585,35134.84595,8.846970116,55.71880418
2021-02-08T01:00:00+01:00,38119,2927.188,38437.83333,38619.96125,38355.20991,37702.71163,36813.76378,35755.11628,39434.55049,37275.86933,41593.23165,35117.18817,9.730029749,50.43739975
2021-02-08T05:00:00+01:00,39290,3348.327,38690.47122,38768.85875,38440.19083,37793.41382,36902.20079,35825.11398,39536.86422,37343.51743,41730.21101,35150.17064,18.41122374,57.60948924
2021-02-08T09:00:00+01:00,39446.5,3162.026,38895.0833,38919.4457,38531.67348,37887.87589,36993.06862,35896.82459,39593.3702,37469.97676,41716.76365,35346.58331,21.89885218,58.47435779
2021-02-08T13:00:00+01:00,43754.5,30257.013,41734.51301,39993.90221,39006.47589,38223.11155,37234.54831,36052.42212,40402.47999,37610.47179,43194.48819,34818.46359,51.87890553,74.12445405
2021-02-08T17:00:00+01:00,43136,7622.751,41999.11534,40692.14616,39381.88717,38503.84803,37445.31444,36192.69099,40797.24812,37966.52622,43627.97003,35135.80432,67.6156675,70.04300732
2021-02-08T21:00:00+01:00,46400,10827.585,42644.24373,41960.55813,40019.89743,38955.05672,37765.12464,36394.81592,41619.12546,38420.6694,44817.58151,35222.21335,89.89378438,77.18310682
2021-02-09T01:00:00+01:00,46663,8060.347,46657,43005.54521,40623.81585,39395.51062,38082.9059,36598.1463,42248.24187,38999.38982,45497.09392,35750.53777,92.36400474,77.64544771
2021-02-09T05:00:00+01:00,47605,7408.276,47003.58046,44027.64627,41258.46895,39864.6243,38422.98069,36816.1038,42903.22169,39613.71621,46192.72716,36324.21074,100,79.26601967
2021-02-09T09:00:00+01:00,46434.5,7019.423,46918.28905,44562.50266,41729.01723,40240.04577,38709.10638,37006.56709,43423.10905,40034.9254,46811.29271,36646.74175,92.08676208,72.25655585
2021-02-09T13:00:00+01:00,46786.5,7614.892,46765.38487,45056.72429,42188.78839,40614.12887,38997.58472,37200.22913,43907.7308,40469.84598,47345.61562,37031.96116,85.04553244,73.02897171
2021-02-09T17:00:00+01:00,47121,5312.472,46784.80272,45515.45222,42637.17126,40985.95007,39287.7067,37396.68004,44330.51064,40943.83188,47717.18941,37557.15312,78.84782164,73.77615193
2021-02-09T21:00:00+01:00,46448,4408.652,46781.02375,45722.68506,42983.61024,41298.06721,39543.43146,37575.9141,44646.71109,41320.50938,47972.9128,37994.30768,75.58291822,69.59850802
2021-02-10T01:00:00+01:00,46324.5,4318.024,46446.83333,45856.42172,43287.32749,41585.29194,39785.61248,37749.15342,44890.84971,41683.80527,48097.89415,38476.76083,70.55542473,68.82828071
2021-02-10T05:00:00+01:00,46619,4303.373,46448.33078,46025.88356,43590.20681,41872.9324,40029.66203,37924.79395,45172.8703,42007.54332,48338.19728,38842.21633,65.68043043,69.68969547
2021-02-10T09:00:00+01:00,46714,4045.801,46581.35834,46178.79832,43874.18801,42149.56484,40268.38839,38098.83763,45415.76839,42332.60762,48498.92916,39249.44685,62.56248379,69.97790974
2021-02-10T13:00:00+01:00,44368.5,11826.145,45798.91865,45776.50981,43919.12546,42276.36113,40414.82095,38222.98936,45558.73582,42279.5151,48837.95653,39000.29439,41.29787359,55.85604963
2021-02-10T17:00:00+01:00,45234.5,5415.15,45617.69506,45656.06318,44038.70497,42445.39764,40586.95234,38361.83116,45657.80744,42419.60249,48896.01239,39181.39754,23.70627222,59.13510301
2021-02-10T21:00:00+01:00,44826.5,2741.767,45554.4184,45471.71581,44110.3227,42581.46063,40738.36476,38489.8444,45678.34642,42542.29897,48814.39388,39406.25152,6.279890566,56.98735776
2021-02-11T01:00:00+01:00,45441,4673.349,45052.5,45464.89007,44231.29336,42744.86288,40906.31602,38627.49105,45803.85111,42658.73561,48948.9666,39513.62012,11.29796555,59.38023918
2021-02-11T05:00:00+01:00,44719.5,2848.483,45018.3543,45299.24783,44275.67578,42857.69929,41042.50116,38748.12489,45823.94369,42727.40787,48920.4795,39630.87206,6.62893868,55.47773893
2021-02-11T09:00:00+01:00,46060.5,4502.801,45287.27454,45468.41498,44437.93253,43040.71647,41221.7154,38892.92439,46017.53844,42858.32662,49176.75027,39699.11479,12.270759,60.65360543
2021-02-11T13:00:00+01:00,48044.5,7776.3,46186.43904,46040.87832,44765.8023,43326.64696,41465.38628,39074.14371,46415.7935,43115.81109,49715.77592,39815.82868,27.88270907,66.80264049
2021-02-11T17:00:00+01:00,47847,4106.973,46456.77877,46442.23869,45045.91118,43584.95285,41693.30106,39247.86364,46675.65301,43416.16935,49935.13668,40156.68568,46.50754517,65.70188722
2021-02-11T21:00:00+01:00,48018,5049.391,46689.60624,46792.40787,45316.10107,43838.26983,41919.18316,39421.52971,46983.57563,43648.62651,50318.52475,40313.67739,58.82511498,66.22087654
2021-02-12T01:00:00+01:00,47667.5,4323.879,48117.33333,46986.87279,45529.86461,44057.08298,42124.48019,39584.81625,47197.84099,43861.88824,50533.79374,40525.93548,57.97131364,64.08049758
2021-02-12T05:00:00+01:00,47400.5,4431.752,47706.75305,47078.78995,45699.92237,44248.13538,42312.90947,39739.58226,47307.11472,44092.73002,50521.49943,40878.34532,55.3175707,62.42524629
2021-02-12T09:00:00+01:00,47698,2317.562,47692.5378,47216.39218,45881.5658,44445.2705,42505.23413,39897.17469,47439.28012,44323.85147,50554.70877,41208.42282,54.31523965,63.55488049
2021-02-12T13:00:00+01:00,47034,5288.934,47515.06548,47175.86059,45986.33254,44593.1979,42666.97577,40038.49796,47579.03156,44393.63352,50764.42959,41208.23549,43.26090617,59.27180587
2021-02-12T17:00:00+01:00,47261.5,4272.601,47497.27938,47194.89157,46102.25686,44745.67231,42831.06592,40181.52771,47652.19166,44552.32205,50752.06126,41452.45245,41.36569581,60.25997854
2021-02-12T21:00:00+01:00,47320,1847.91,47502.32497,47222.69344,46212.96078,44892.77675,42991.385,40322.8836,47722.32881,44703.59275,50741.06487,41684.85669,37.65431418,60.52520491
2021-02-13T01:00:00+01:00,47891,1775.091,47795.33333,47371.20601,46365.5098,45064.10379,43166.37125,40472.74729,47832.63725,44898.38234,50766.89217,41964.12743,51.40574465,63.11298327
2021-02-13T05:00:00+01:00,47036,2574.596,47529.76586,47296.71579,46426.46345,45176.78357,43304.57227,40602.71269,47855.36752,44997.55939,50713.17565,42139.75125,42.04317659,57.07907369
2021-02-13T09:00:00+01:00,46649.5,4250.322,47202.29412,47152.89006,46446.7395,45260.9388,43424.03398,40722.45105,47865.07899,45028.40001,50701.75797,42191.72103,27.18663543,54.54062569
2021-02-13T13:00:00+01:00,47127,3398.559,47122.00469,47147.13671,46508.58137,45367.57087,43556.28276,40849.2738,47899.14661,45118.01613,50680.27709,42336.88564,11.61690011,57.08018167
2021-02-13T17:00:00+01:00,46904,2059.093,47106.89268,47093.10633,46544.52851,45455.36682,43675.84409,40969.16937,47880.44624,45208.61079,50552.28168,42536.77534,9.566652572,55.52026277
2021-02-13T21:00:00+01:00,47191.5,1708.67,47107.22944,47114.97159,46603.3441,45554.57443,43801.40323,41092.38384,47895.44628,45311.24193,50479.65062,42727.03759,17.00269753,57.1462718
2021-02-14T01:00:00+01:00,47359,1897.519,47397.66667,47169.20013,46672.04009,45657.68446,43928.46026,41216.47525,47917.13497,45426.94522,50407.32472,42936.75547,20.27729319,58.10713692
2021-02-14T05:00:00+01:00,48820,5422.705,48245.37052,47536.04454,46867.30918,45838.38821,44103.15811,41367.04009,48176.4687,45558.14965,50794.78775,42939.8306,50.94755933,65.39545128
2021-02-14T09:00:00+01:00,49160,2610.874,48452.17449,47896.92353,47075.73562,46028.19459,44283.7596,41521.35613,48355.24089,45796.23034,50914.25144,43237.21979,76.84484771,66.8412205
2021-02-14T13:00:00+01:00,48614.5,5191.156,48602.52811,48056.38497,47215.62329,46175.98347,44438.4289,41661.81442,48518.87818,45912.36839,51125.38798,43305.8586,87.80470583,62.34093933
2021-02-14T17:00:00+01:00,48829,2358.896,48632.81822,48228.0772,47362.2939,46327.58442,44595.23502,41803.73889,48616.17344,46108.41435,51123.93254,43600.65526,78.43836429,63.38487333
2021-02-14T21:00:00+01:00,48700.5,1478.351,48654.31427,48333.06004,47483.949,46463.17959,44741.85162,41940.30842,48702.76572,46265.13227,51140.39916,43827.49883,66.05412824,62.27121641
2021-02-15T01:00:00+01:00,47175.5,7500.975,47330.33333,48075.82448,47455.90818,46503.88362,44828.76764,42043.97558,48829.84514,46081.97122,51577.71905,43334.09731,44.91608907,50.85223768
2021-02-15T05:00:00+01:00,47260,2833.884,47247.34021,47894.53015,47438.09834,46547.09027,44915.59736,42147.26319,48788.96838,46087.22831,51490.70844,43385.48825,22.05813603,51.38420972
2021-02-15T09:00:00+01:00,47783.5,2482.69,47324.23563,47869.85678,47469.4985,46617.74225,45018.02246,42258.87184,48784.55638,46154.44061,51414.67215,43524.32484,9.044339451,54.65855927
2021-02-15T13:00:00+01:00,47911,2556.271,47412.62666,47878.99972,47509.635,46691.6427,45121.34308,42370.79517,48783.86732,46235.40267,51332.33196,43686.93803,18.62050966,55.44563431
2021-02-15T17:00:00+01:00,48687.5,2664.516,47567.23996,48058.66645,47616.71363,46805.69168,45248.70583,42495.87843,48862.60793,46370.81933,51354.39653,43879.03073,36.5818299,59.99970695
2021-02-15T21:00:00+01:00,47962.5,2557.351,47640.71836,48037.29613,47648.14876,46871.79502,45345.62705,42604.12837,48881.87204,46414.42548,51349.31859,43946.97892,36.05924591,54.40789168
2021-02-16T01:00:00+01:00,49701,4652.759,48861.83333,48407.0081,47834.7716,47033.46387,45501.17608,42744.66048,49166.33607,46503.20712,51829.46502,43840.07818,52.3338752,63.25207735
2021-02-16T05:00:00+01:00,49268,4786.257,49126.27118,48598.33963,47965.06509,47161.15165,45635.70551,42873.83552,49313.2321,46616.89808,52009.56612,43920.56406,52.59247732,60.12375049
2021-02-16T09:00:00+01:00,49013.5,2123.463,49117.68159,48690.59749,48060.37735,47267.00013,45756.34103,42995.41303,49359.17529,46761.57941,51956.77117,44163.98354,60.70386326,58.29867599
2021-02-16T13:00:00+01:00,49024.5,8877.409,49254.41286,48764.79805,48148.02487,47367.42869,45873.06099,43114.80089,49526.62295,46769.42678,52283.81912,44012.23061,50.49983083,58.35751438
2021-02-16T17:00:00+01:00,48655,3998.235,49150.15526,48740.39848,48194.11351,47441.0042,45972.41596,43224.50781,49581.99031,46806.23672,52357.7439,44030.48313,43.59526112,55.52354879
2021-02-16T21:00:00+01:00,49176.5,1894.627,49135.07068,48837.30993,48283.42138,47540.17538,46086.84753,43342.36904,49645.94983,46920.89293,52371.00673,44195.83602,48.62686633,58.58075359
2021-02-17T01:00:00+01:00,49693.5,3831.94,49669.33333,49027.57439,48411.61034,47663.22251,46215.65655,43468.13401,49768.63676,47054.58392,52482.6896,44340.53109,61.36839239,61.41254619
2021-02-17T05:00:00+01:00,51098.5,5274.292,50168.02098,49487.78008,48655.87304,47859.52408,46390.04381,43619.23036,50066.57614,47245.16994,52887.98235,44423.76373,82.27733433,67.84625346
2021-02-17T09:00:00+01:00,51320.5,5024.252,50548.70106,49895.05117,48898.11185,48057.29413,46566.13153,43771.73075,50286.65759,47509.56611,53063.74907,44732.47464,95.05495981,68.73332413
2021-02-17T13:00:00+01:00,51189.5,4179.352,50689.75616,50182.70647,49106.41987,48236.27732,46731.25184,43918.61727,50470.03377,47742.80597,53197.26157,45015.57817,97.24437607,67.549059
2021-02-17T17:00:00+01:00,52172,3044.928,50849.2991,50624.7717,49385.10897,48461.17576,46925.56427,44082.05059,50761.75045,48008.46749,53515.03341,45255.18453,97.24437607,71.51337721
2021-02-17T21:00:00+01:00,52180.5,2135.783,50981.28914,50970.4891,49639.23543,48673.70857,47113.24055,44242.41593,50964.50966,48313.9612,53615.05812,45663.41274,97.24437607,71.54576335
2021-02-18T01:00:00+01:00,52130,1686.274,52267.5,51228.15819,49865.66857,48871.21094,47292.41053,44398.60571,51132.45893,48598.87821,53666.03964,46065.2975,98.99507532,71.02909524
2021-02-18T05:00:00+01:00,52049.5,2313.963,52087.69645,51410.67859,50064.1987,49052.82746,47462.30658,44550.10857,51307.39689,48821.00051,53793.79327,46334.60413,96.11067598,70.15932939
2021-02-18T09:00:00+01:00,51533.5,2168.72,51952.10341,51437.97224,50197.77155,49194.58018,47607.70634,44688.39355,51425.56272,48969.98037,53881.14507,46514.39802,81.84986959,64.69107236
2021-02-18T13:00:00+01:00,51610.5,3501.157,51844.836,51476.31174,50326.20141,49332.63274,47750.66326,44825.46496,51557.0075,49095.39531,54018.61968,46633.78313,69.50269522,65.12785747
2021-02-18T17:00:00+01:00,51825,2012.323,51847.87866,51553.79802,50462.45582,49475.05372,47896.17529,44964.06962,51656.74005,49268.1716,54045.30851,46879.60314,61.63105164,66.37569453
2021-02-18T21:00:00+01:00,51578,1511.086,51840.48613,51559.17624,50563.86893,49595.22208,48027.66903,45095.03854,51720.06143,49407.67643,54032.44642,47095.29144,59.2684569,63.55545236
2021-02-19T01:00:00+01:00,51275,3319.812,51352.5,51496.02596,50628.51721,49691.20939,48143.64513,45217.41401,51781.94596,49475.08846,54088.80345,47168.23097,43.39271522,60.17758614
2021-02-19T05:00:00+01:00,51746,1800.324,51419.07271,51551.57575,50730.10655,49808.626,48272.30066,45346.69294,51866.39753,49593.81557,54138.97949,47321.23362,30.35549201,63.43118138
2021-02-19T09:00:00+01:00,52732,3280.352,51839.1523,51813.89225,50912.09687,49975.67594,48431.57564,45492.93664,52057.90278,49766.29096,54349.5146,47474.67914,39.86395224,69.11924608
2021-02-19T13:00:00+01:00,53870.5,4823.938,52405.65288,52270.91619,51181.04261,50198.23732,48625.82294,45658.82899,52348.57667,50013.50855,54683.64478,47678.44043,69.09179298,74.12408512
2021-02-19T17:00:00+01:00,55138,8785.525,53391.85339,52908.04593,51540.76601,50480.50947,48858.40069,45846.53535,52786.40477,50295.12724,55277.68231,47803.8497,92.8850591,78.33405893
2021-02-19T21:00:00+01:00,55933,4552.723,53804.28468,53580.25794,51940.06001,50792.08036,49111.06495,46046.26732,53212.83172,50667.28829,55758.37515,48121.74486,100,80.4793303
2021-02-20T01:00:00+01:00,55791.5,4334.461,55961.5,54071.64507,52290.19091,51077.76148,49349.65192,46239.24222,53563.97893,51016.40289,56111.55497,48468.82685,97.53882163,78.98034389
2021-02-20T05:00:00+01:00,55225,2106.729,55817.86115,54327.94616,52556.99174,51314.74654,49559.48578,46417.17802,53804.36633,51309.61715,56299.11551,48814.86797,85.43803005,73.10931505
2021-02-20T09:00:00+01:00,56413,2671.034,55868.22189,54791.29146,52907.53795,51606.07531,49804.25414,46615.11509,54156.52864,51658.54725,56654.51002,49160.56587,79.68390688,76.9747682
2021-02-20T13:00:00+01:00,56260,5572.146,56152.60697,55117.67114,53212.30722,51872.01386,50034.81649,46806.10291,54496.44144,51928.17301,57064.70986,49359.90458,73.92049715,75.4701258
2021-02-20T17:00:00+01:00,57056.5,2793.739,56280.43697,55548.52199,53561.77929,52168.27021,50285.59091,47009.08107,54845.65392,52277.90467,57413.40317,49710.15541,81.77449943,77.8928134
2021-02-20T21:00:00+01:00,55895,5482.779,56140.84078,55625.51711,53773.89027,52381.2262,50485.92694,47185.03986,55183.09528,52364.68526,58001.5053,49546.27524,66.10898694,67.4336514
2021-02-21T01:00:00+01:00,56525,2217.919,56325.16667,55825.40219,54023.99115,52618.01327,50701.60813,47369.98957,55430.50295,52617.47936,58243.52654,49804.45577,56.80283533,69.80219253
2021-02-21T05:00:00+01:00,56064.5,2149.137,56324.5105,55878.53504,54209.49196,52814.95537,50893.13998,47542.15809,55584.61005,52834.37386,58334.84624,50084.13767,37.31274094,66.02232611
2021-02-21T09:00:00+01:00,57363,4187.842,56675.1689,56208.41614,54496.17451,53074.84364,51124.20641,47736.63021,55918.39131,53073.9577,58762.82491,50229.5241,39.84709858,70.82055933
2021-02-21T13:00:00+01:00,57343.5,2953.349,56819.13715,56460.657,54755.02228,53318.76686,51346.32404,47926.86525,56141.72359,53368.32096,58915.12623,50594.91833,34.73565304,70.65918529
2021-02-21T17:00:00+01:00,58139.5,3397.322,57059.83057,56833.73322,55062.70207,53594.23732,51588.93746,48129.09564,56444.06758,53681.33656,59206.7986,50918.60554,41.98992003,73.33065253
2021-02-21T21:00:00+01:00,57459,2397.224,57136.37733,56972.68139,55280.54734,53815.0809,51798.58255,48313.84622,56653.60102,53907.49365,59399.7084,51161.38628,31.3157069,67.65907967
2021-02-22T01:00:00+01:00,55996,4125.961,56482,56755.64108,55345.58849,53939.70485,51948.49032,48465.96808,56739.2812,53951.89578,59526.66662,51164.51036,20.6245588,57.38350905
2021-02-22T05:00:00+01:00,56519,3608.834,56321.42168,56703.05418,55452.26226,54087.09315,52111.72281,48625.43406,56841.72692,54062.7976,59620.65624,51283.86829,7.407217801,59.73759145
2021-02-22T09:00:00+01:00,54637.5,5363.427,55767.97668,56244.04214,55378.19297,54118.54497,52201.92914,48744.48487,56888.41015,53867.97578,59908.84451,50847.54142,3.633375623,49.20689385
2021-02-22T13:00:00+01:00,53222.5,23501.007,53343.99793,55572.58833,55182.22088,54067.3424,52238.3781,48833.15844,57067.17255,53297.26921,60837.07589,49527.36587,3.633375623,43.05919928
