time,close
1999-06-30T00:00:00+02:00,2325.5
1999-07-01T00:00:00+02:00,2347.5
1999-07-06T00:00:00+02:00,2396
1999-07-07T00:00:00+02:00,2352
1999-07-08T00:00:00+02:00,2388
1999-07-09T00:00:00+02:00,2398
1999-07-12T00:00:00+02:00,2422
1999-07-13T00:00:00+02:00,2382
1999-07-14T00:00:00+02:00,2424
1999-07-15T00:00:00+02:00,2448
1999-07-16T00:00:00+02:00,2484
1999-07-19T00:00:00+02:00,2449.5
1999-07-20T00:00:00+02:00,2369.5
1999-07-21T00:00:00+02:00,2353
1999-07-22T00:00:00+02:00,2312
1999-07-23T00:00:00+02:00,2303
1999-07-26T00:00:00+02:00,2268
1999-07-27T00:00:00+02:00,2325.5
1999-07-28T00:00:00+02:00,2334.5
1999-07-29T00:00:00+02:00,2284.5
1999-07-30T00:00:00+02:00,2294
1999-08-02T00:00:00+02:00,2310.5
1999-08-03T00:00:00+02:00,2261.5
1999-08-04T00:00:00+02:00,2247
1999-08-05T00:00:00+02:00,2226
1999-08-06T00:00:00+02:00,2224.5
1999-08-09T00:00:00+02:00,2227
1999-08-10T00:00:00+02:00,2159
1999-08-11T00:00:00+02:00,2226.5
1999-08-12T00:00:00+02:00,2238
1999-08-13T00:00:00+02:00,2297.5
1999-08-16T00:00:00+02:00,2313
1999-08-17T00:00:00+02:00,2334.5
1999-08-18T00:00:00+02:00,2323.5
1999-08-19T00:00:00+02:00,2302
1999-08-20T00:00:00+02:00,2308
1999-08-23T00:00:00+02:00,2363
1999-08-24T00:00:00+02:00,2405
1999-08-25T00:00:00+02:00,2470.5
1999-08-26T00:00:00+02:00,2428
1999-08-27T00:00:00+02:00,2405
1999-08-30T00:00:00+02:00,2374
1999-08-31T00:00:00+02:00,2395.5
1999-09-01T00:00:00+02:00,2414.5
1999-09-02T00:00:00+02:00,2401.5
1999-09-03T00:00:00+02:00,2513
1999-09-07T00:00:00+02:00,2502.5
1999-09-08T00:00:00+02:00,2469
1999-09-09T00:00:00+02:00,2506
1999-09-10T00:00:00+02:00,2565
1999-09-13T00:00:00+02:00,2525.5
1999-09-14T00:00:00+02:00,2545
1999-09-15T00:00:00+02:00,2494
1999-09-16T00:00:00+02:00,2494
1999-09-17T00:00:00+02:00,2568.5
1999-09-20T00:00:00+02:00,2570
1999-09-21T00:00:00+02:00,2510
1999-09-22T00:00:00+02:00,2538
1999-09-23T00:00:00+02:00,2434
1999-09-24T00:00:00+02:00,2426
1999-09-27T00:00:00+02:00,2451.5
1999-09-28T00:00:00+02:00,2463
1999-09-29T00:00:00+02:00,2417
1999-09-30T00:00:00+02:00,2439.5
1999-10-01T00:00:00+02:00,2431.5
1999-10-04T00:00:00+02:00,2498.5
1999-10-05T00:00:00+02:00,2508
1999-10-06T00:00:00+02:00,2555.5
1999-10-07T00:00:00+02:00,2552
1999-10-08T00:00:00+02:00,2578
1999-10-11T00:00:00+02:00,2608
1999-10-12T00:00:00+02:00,2556
1999-10-13T00:00:00+02:00,2474
1999-10-14T00:00:00+02:00,2492
1999-10-15T00:00:00+02:00,2416
1999-10-18T00:00:00+02:00,2381
1999-10-19T00:00:00+02:00,2385
1999-10-20T00:00:00+02:00,2472.5
1999-10-21T00:00:00+02:00,2513
1999-10-22T00:00:00+02:00,2496.5
1999-10-25T00:00:00+02:00,2501
1999-10-26T00:00:00+02:00,2476
1999-10-27T00:00:00+02:00,2478
1999-10-28T00:00:00+02:00,2562
1999-10-29T00:00:00+02:00,2655.5
1999-11-01T00:00:00+01:00,2639
1999-11-02T00:00:00+01:00,2643
1999-11-03T00:00:00+01:00,2695
1999-11-04T00:00:00+01:00,2723
1999-11-05T00:00:00+01:00,2784
1999-11-08T00:00:00+01:00,2808
1999-11-09T00:00:00+01:00,2785
1999-11-10T00:00:00+01:00,2818.5
1999-11-11T00:00:00+01:00,2866.5
1999-11-12T00:00:00+01:00,2905
1999-11-15T00:00:00+01:00,2898.5
1999-11-16T00:00:00+01:00,2976
1999-11-17T00:00:00+01:00,2931
1999-11-18T00:00:00+01:00,3018
1999-11-19T00:00:00+01:00,3043.5
1999-11-22T00:00:00+01:00,3065.5
1999-11-23T00:00:00+01:00,3013
1999-11-24T00:00:00+01:00,3119
1999-11-26T00:00:00+01:00,3121
1999-11-29T00:00:00+01:00,3068
1999-11-30T00:00:00+01:00,2972
1999-12-01T00:00:00+01:00,3013.5
1999-12-02T00:00:00+01:00,3111
1999-12-03T00:00:00+01:00,3174
1999-12-06T00:00:00+01:00,3203
1999-12-07T00:00:00+01:00,3209.5
1999-12-08T00:00:00+01:00,3165.5
1999-12-09T00:00:00+01:00,3169
1999-12-10T00:00:00+01:00,3254
1999-12-13T00:00:00+01:00,3290.5
1999-12-14T00:00:00+01:00,3224.5
1999-12-15T00:00:00+01:00,3280.5
1999-12-16T00:00:00+01:00,3382
1999-12-17T00:00:00+01:00,3413.5
1999-12-20T00:00:00+01:00,3439
1999-12-21T00:00:00+01:00,3592
1999-12-22T00:00:00+01:00,3618.5
1999-12-23T00:00:00+01:00,3636
1999-12-27T00:00:00+01:00,3641
1999-12-28T00:00:00+01:00,3622
1999-12-29T00:00:00+01:00,3744.5
1999-12-30T00:00:00+01:00,3735
1999-12-31T00:00:00+01:00,3754
2000-01-03T00:00:00+01:00,3837.5
2000-01-04T00:00:00+01:00,3559.5
2000-01-05T00:00:00+01:00,3508
2000-01-06T00:00:00+01:00,3315.5
2000-01-07T00:00:00+01:00,3562
2000-01-10T00:00:00+01:00,3766
2000-01-11T00:00:00+01:00,3582
2000-01-12T00:00:00+01:00,3508
2000-01-13T00:00:00+01:00,3644
2000-01-14T00:00:00+01:00,3752.5
2000-01-18T00:00:00+01:00,3800
2000-01-19T00:00:00+01:00,3844.5
2000-01-20T00:00:00+01:00,3880
2000-01-21T00:00:00+01:00,3893
2000-01-24T00:00:00+01:00,3681
2000-01-25T00:00:00+01:00,3788.5
2000-01-26T00:00:00+01:00,3654.5
2000-01-27T00:00:00+01:00,3636
2000-01-28T00:00:00+01:00,3475
2000-01-31T00:00:00+01:00,3612.5
2000-02-01T00:00:00+01:00,3723.5
2000-02-02T00:00:00+01:00,3734
2000-02-03T00:00:00+01:00,3892.5
2000-02-04T00:00:00+01:00,3906.5
2000-02-07T00:00:00+01:00,3957
2000-02-08T00:00:00+01:00,4095
2000-02-09T00:00:00+01:00,3976.5
2000-02-10T00:00:00+01:00,4112
2000-02-11T00:00:00+01:00,3992.5
2000-02-14T00:00:00+01:00,4003.5
2000-02-15T00:00:00+01:00,4036.5
2000-02-16T00:00:00+01:00,4020.5
2000-02-17T00:00:00+01:00,4106.5
2000-02-18T00:00:00+01:00,3968
2000-02-22T00:00:00+01:00,3967.5
2000-02-23T00:00:00+01:00,4187.5
2000-02-24T00:00:00+01:00,4292.5
2000-02-25T00:00:00+01:00,4194
2000-02-28T00:00:00+01:00,4158
2000-02-29T00:00:00+01:00,4301
2000-03-01T00:00:00+01:00,4325.5
2000-03-02T00:00:00+01:00,4225
2000-03-03T00:00:00+01:00,4454.5
2000-03-06T00:00:00+01:00,4497.5
2000-03-07T00:00:00+01:00,4392.5
2000-03-08T00:00:00+01:00,4457.5
2000-03-09T00:00:00+01:00,4608
2000-03-10T00:00:00+01:00,4667
2000-03-13T00:00:00+01:00,4522.5
2000-03-14T00:00:00+01:00,4300
2000-03-15T00:00:00+01:00,4164
2000-03-16T00:00:00+01:00,4414.5
2000-03-17T00:00:00+01:00,4516.5
2000-03-20T00:00:00+01:00,4352.5
2000-03-21T00:00:00+01:00,4518
2000-03-22T00:00:00+01:00,4620
2000-03-23T00:00:00+01:00,4732.5
2000-03-24T00:00:00+01:00,4804
2000-03-27T01:00:00+02:00,4762
2000-03-28T01:00:00+02:00,4662.5
2000-03-29T01:00:00+02:00,4469
2000-03-30T01:00:00+02:00,4327.5
2000-03-31T01:00:00+02:00,4457.5
2000-04-03T00:00:00+02:00,4135
2000-04-04T00:00:00+02:00,4066
2000-04-05T00:00:00+02:00,4060
2000-04-06T00:00:00+02:00,4145
2000-04-07T00:00:00+02:00,4337
2000-04-10T00:00:00+02:00,3704
2000-04-11T00:00:00+02:00,3952
2000-04-12T00:00:00+02:00,3695
2000-04-13T00:00:00+02:00,3581.5
2000-04-14T00:00:00+02:00,3217.5
2000-04-17T00:00:00+02:00,3577.5
2000-04-18T00:00:00+02:00,3750
2000-04-19T00:00:00+02:00,3622.5
2000-04-20T00:00:00+02:00,3535
2000-04-24T00:00:00+02:00,3417
2000-04-25T00:00:00+02:00,3645
2000-04-26T00:00:00+02:00,3527.5
2000-04-27T00:00:00+02:00,3685
2000-04-28T00:00:00+02:00,3810
2000-05-01T00:00:00+02:00,3867
2000-05-02T00:00:00+02:00,3643.5
2000-05-03T00:00:00+02:00,3585
2000-05-04T00:00:00+02:00,3589.5
2000-05-05T00:00:00+02:00,3695
2000-05-08T00:00:00+02:00,3551.5
2000-05-09T00:00:00+02:00,3452.5
2000-05-10T00:00:00+02:00,3252.5
2000-05-11T00:00:00+02:00,3385.5
2000-05-12T00:00:00+02:00,3417.5
2000-05-15T00:00:00+02:00,3559.5
2000-05-16T00:00:00+02:00,3670
2000-05-17T00:00:00+02:00,3587.5
2000-05-18T00:00:00+02:00,3460
2000-05-19T00:00:00+02:00,3280
2000-05-22T00:00:00+02:00,3297.5
